,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
115,600519.XSHG,600519,贵州茅台,XSHG,2018-06-26,765.56,765.56,765.31,769.88,747.0,754.8,4657798,3516945435,22399,0.0037,0.9649431109,948178099440,948178099440,-0.0141,32.1818,27.8649,9.4858,1,755.066
116,600519.XSHG,600519,贵州茅台,XSHG,2018-06-27,754.8,754.8,752.0,757.0,721.0,722.44,5729801,4194739085,27293,0.0046,0.9649431109,907527538632,907527538632,-0.0429,30.8021,26.6703,9.0791,1,732.092
117,600519.XSHG,600519,贵州茅台,XSHG,2018-06-28,722.44,722.44,714.0,719.0,697.0,710.93,5083394,3610842734,23868,0.004,0.9649431109,893068701954,893068701954,-0.0159,30.3114,26.2454,8.9344,1,710.321
118,600519.XSHG,600519,贵州茅台,XSHG,2018-06-29,710.93,710.93,712.3,732.3,705.0,731.46,3292927,2378884218,16721,0.0026,0.9649431109,918858442788,918858442788,0.0289,31.1867,27.0033,9.1925,1,722.422
119,600519.XSHG,600519,贵州茅台,XSHG,2018-07-02,731.46,731.46,734.52,739.33,703.0,711.55,3755811,2709882026,19252,0.003,0.9649431109,893847544590,893847544590,-0.0272,30.3378,26.2683,8.9422,1,721.517
120,600519.XSHG,600519,贵州茅台,XSHG,2018-07-03,711.55,711.55,709.76,715.78,678.23,694.92,8283710,5743330241,37117,0.0066,0.9649431109,872956975176,872956975176,-0.0234,29.6288,25.6544,8.7332,1,693.328
121,600519.XSHG,600519,贵州茅台,XSHG,2018-07-04,694.92,694.92,692.0,700.0,688.0,690.91,3799075,2637494710,20980,0.003,0.9649431109,867919621998,867919621998,-0.0058,29.4578,25.5063,8.6828,1,694.247
122,600519.XSHG,600519,贵州茅台,XSHG,2018-07-05,690.91,690.91,700.0,716.2,700.0,702.39,4712380,3333680083,20965,0.0038,0.9649431109,882340772742,882340772742,0.0166,29.9473,25.9301,8.8271,1,707.43
123,600519.XSHG,600519,贵州茅台,XSHG,2018-07-06,702.39,702.39,707.0,720.93,699.26,714.12,4415661,3140922350,22675,0.0035,0.9649431109,897075972936,897075972936,0.0167,30.4474,26.3632,8.9745,1,711.314
124,600519.XSHG,600519,贵州茅台,XSHG,2018-07-09,714.12,714.12,720.03,729.86,719.73,727.24,4057266,2944655287,16224,0.0032,0.9649431109,913557288072,913557288072,0.0184,31.0068,26.8475,9.1394,1,725.773
125,600519.XSHG,600519,贵州茅台,XSHG,2018-07-10,727.24,727.24,729.0,731.5,713.33,725.76,2901047,2096683487,15766,0.0023,0.9649431109,911698115328,911698115328,-0.002,30.9437,26.7929,9.1208,1,722.733
126,600519.XSHG,600519,贵州茅台,XSHG,2018-07-11,725.76,725.76,710.0,724.0,702.22,719.58,2427845,1736875980,13293,0.0019,0.9649431109,903934812924,903934812924,-0.0085,30.6802,26.5647,9.0432,1,715.398
127,600519.XSHG,600519,贵州茅台,XSHG,2018-07-12,719.58,719.58,718.0,741.17,718.0,737.54,4017004,2947129140,19313,0.0032,0.9649431109,926496125412,926496125412,0.025,31.4459,27.2278,9.2689,1,733.663
128,600519.XSHG,600519,贵州茅台,XSHG,2018-07-13,737.54,737.54,742.3,748.1,735.12,746.99,2890704,2152944602,14427,0.0023,0.9649431109,938367194622,938367194622,0.0128,31.8488,27.5766,9.3876,1,744.782
129,600519.XSHG,600519,贵州茅台,XSHG,2018-07-16,746.99,746.99,752.3,764.11,751.03,754.68,3247487,2454501604,14873,0.0026,0.9649431109,948027355704,948027355704,0.0103,32.1767,27.8605,9.4843,1,755.816
130,600519.XSHG,600519,贵州茅台,XSHG,2018-07-17,754.68,754.68,757.0,757.0,736.02,742.43,2780603,2064190615,14552,0.0022,0.9649431109,932638932654,932638932654,-0.0162,31.6544,27.4083,9.3303,1,742.354
131,600519.XSHG,600519,贵州茅台,XSHG,2018-07-18,742.43,742.43,742.43,749.69,735.0,737.44,2452171,1818760392,13492,0.002,0.9649431109,926370505632,926370505632,-0.0067,31.4417,27.2241,9.2676,1,741.694
132,600519.XSHG,600519,贵州茅台,XSHG,2018-07-19,737.44,737.44,739.0,743.95,735.02,740.95,1807850,1337080011,10576,0.0014,0.9649431109,930779759910,930779759910,0.0048,31.5913,27.3536,9.3117,1,739.597
133,600519.XSHG,600519,贵州茅台,XSHG,2018-07-20,740.95,740.95,741.5,743.13,728.0,741.13,3054850,2249792135,16648,0.0024,0.9649431109,931005875514,931005875514,0.0002,31.599,27.3603,9.314,1,736.466
134,600519.XSHG,600519,贵州茅台,XSHG,2018-07-23,741.13,741.13,736.0,741.15,720.01,732.07,3596989,2621763717,18995,0.0029,0.9649431109,919624723446,919624723446,-0.0122,31.2127,27.0258,9.2001,1,728.877
135,600519.XSHG,600519,贵州茅台,XSHG,2018-07-24,732.07,732.07,732.68,747.3,723.0,745.4,4180860,3091209135,22725,0.0033,0.9649431109,936369840120,936369840120,0.0182,31.7811,27.5179,9.3676,1,739.372
136,600519.XSHG,600519,贵州茅台,XSHG,2018-07-25,745.4,745.4,746.95,749.88,740.01,743.81,2174388,1618737612,11345,0.0017,0.9649431109,934372485618,934372485618,-0.0021,31.7133,27.4592,9.3477,1,744.457
137,600519.XSHG,600519,贵州茅台,XSHG,2018-07-26,743.81,743.81,748.9,748.9,734.23,735.62,2306726,1707662628,13162,0.0018,0.9649431109,924084225636,924084225636,-0.011,31.3641,27.1569,9.2447,1,740.297
138,600519.XSHG,600519,贵州茅台,XSHG,2018-07-27,735.62,735.62,736.0,744.3,730.0,738.56,2091360,1546655260,12236,0.0017,0.9649431109,927777447168,927777447168,0.004,31.4894,27.2654,9.2817,1,739.545
139,600519.XSHG,600519,贵州茅台,XSHG,2018-07-30,738.56,738.56,738.9,740.66,715.0,719.21,4217166,3058614520,21954,0.0034,0.9649431109,903470019738,903470019738,-0.0262,30.6644,26.5511,9.0385,1,725.277
140,600519.XSHG,600519,贵州茅台,XSHG,2018-07-31,719.21,719.21,720.3,727.88,719.21,726.44,2068346,1499353469,12761,0.0016,0.9649431109,912552329832,912552329832,0.0101,28.8849,28.9438,9.7706,1,724.905
141,600519.XSHG,600519,贵州茅台,XSHG,2018-08-01,726.44,726.44,731.4,732.3,714.11,714.94,2523788,1821933661,14569,0.002,0.9649431109,898106055132,898106055132,-0.0158,28.4277,28.4856,9.6159,1,721.904
142,600519.XSHG,600519,贵州茅台,XSHG,2018-08-02,714.94,714.94,715.97,715.97,687.88,695.84,5500143,3840134516,29183,0.0044,0.9649431109,874112677152,874112677152,-0.0267,27.6682,27.7246,9.359,1,698.188
143,600519.XSHG,600519,贵州茅台,XSHG,2018-08-03,695.84,695.84,695.0,695.0,676.2,678.99,4733699,3230239085,22188,0.0038,0.9649431109,852945744222,852945744222,-0.0242,26.9982,27.0533,9.1324,1,682.392
144,600519.XSHG,600519,贵州茅台,XSHG,2018-08-06,678.99,678.99,677.0,684.0,662.25,669.68,4524812,3039091096,21910,0.0036,0.9649431109,841250542704,841250542704,-0.0137,26.628,26.6823,9.0072,1,671.65
145,600519.XSHG,600519,贵州茅台,XSHG,2018-08-07,669.68,669.68,672.3,687.83,662.02,686.28,3908559,2645263310,22111,0.0031,0.9649431109,862103426184,862103426184,0.0248,27.2881,27.3437,9.2305,1,676.787
146,600519.XSHG,600519,贵州茅台,XSHG,2018-08-08,686.28,686.28,687.02,689.0,671.87,676.22,2968544,2016438669,17280,0.0024,0.9649431109,849466076316,849466076316,-0.0147,26.8881,26.9429,9.0952,1,679.269
147,600519.XSHG,600519,贵州茅台,XSHG,2018-08-09,676.22,676.22,671.0,694.5,670.12,691.88,3448575,2368461339,19597,0.0027,0.9649431109,869138133864,869138133864,0.0232,27.5107,27.5669,9.3058,1,686.794
148,600519.XSHG,600519,贵州茅台,XSHG,2018-08-10,691.88,691.88,691.88,694.77,684.2,687.18,2381767,1643993563,13247,0.0019,0.9649431109,863234004204,863234004204,-0.0068,27.3239,27.3796,9.2426,1,690.241
149,600519.XSHG,600519,贵州茅台,XSHG,2018-08-13,687.18,687.18,683.0,683.0,666.68,679.22,3457041,2329262063,18235,0.0028,0.9649431109,853234669716,853234669716,-0.0116,27.0073,27.0624,9.1355,1,673.773
150,600519.XSHG,600519,贵州茅台,XSHG,2018-08-14,679.22,679.22,679.22,684.5,673.51,680.13,2169683,1474124248,13175,0.0017,0.9649431109,854377809714,854377809714,0.0013,27.0435,27.0987,9.1477,1,679.419
151,600519.XSHG,600519,贵州茅台,XSHG,2018-08-15,680.13,680.13,679.8,680.0,661.0,662.8,3499709,2336994709,19676,0.0028,0.9649431109,832607901840,832607901840,-0.0255,26.3545,26.4082,8.9147,1,667.768
152,600519.XSHG,600519,贵州茅台,XSHG,2018-08-16,662.8,662.8,652.0,668.5,640.0,648.44,5993985,3908421566,25975,0.0048,0.9649431109,814568901432,814568901432,-0.0217,25.7835,25.8361,8.7215,1,652.057
153,600519.XSHG,600519,贵州茅台,XSHG,2018-08-17,648.44,648.44,657.5,657.5,630.01,634.86,4657457,3001465861,22883,0.0037,0.9649431109,797509735308,797509735308,-0.0209,25.2435,25.295,8.5389,1,644.443
154,600519.XSHG,600519,贵州茅台,XSHG,2018-08-20,634.86,634.86,632.45,645.55,616.86,644.79,4885234,3081035729,24980,0.0039,0.9649431109,809983779462,809983779462,0.0156,25.6383,25.6906,8.6724,1,630.683
155,600519.XSHG,600519,贵州茅台,XSHG,2018-08-21,644.79,644.79,647.0,672.3,647.0,671.49,5224902,3460897975,26484,0.0042,0.9649431109,843524260722,843524260722,0.0414,26.7,26.7545,9.0315,1,662.385
156,600519.XSHG,600519,贵州茅台,XSHG,2018-08-22,671.49,671.49,671.0,673.2,663.0,667.7,2067551,1381418422,11072,0.0016,0.9649431109,838763271060,838763271060,-0.0056,26.5493,26.6034,8.9806,1,668.142
157,600519.XSHG,600519,贵州茅台,XSHG,2018-08-23,667.7,667.7,671.7,678.5,665.18,670.21,2735727,1836880236,15731,0.0022,0.9649431109,841916327538,841916327538,0.0038,26.6491,26.7035,9.0143,1,671.441
158,600519.XSHG,600519,贵州茅台,XSHG,2018-08-24,670.21,670.21,669.0,669.0,656.46,660.3,2609026,1725516320,13473,0.0021,0.9649431109,829467407340,829467407340,-0.0148,26.255,26.3086,8.881,1,661.364
159,600519.XSHG,600519,贵州茅台,XSHG,2018-08-27,660.3,660.3,662.0,687.3,662.0,687.3,4801692,3261483990,23593,0.0038,0.9649431109,863384747940,863384747940,0.0409,27.3286,27.3844,9.2442,1,679.236
160,600519.XSHG,600519,贵州茅台,XSHG,2018-08-28,687.3,687.3,693.0,693.78,678.55,681.0,3248890,2222697903,17313,0.0026,0.9649431109,855470701800,855470701800,-0.0092,27.0781,27.1334,9.1594,1,684.141
161,600519.XSHG,600519,贵州茅台,XSHG,2018-08-29,681.0,681.0,682.0,688.88,679.1,685.85,2740403,1877474370,15740,0.0022,0.9649431109,861563261130,861563261130,0.0071,27.271,27.3266,9.2247,1,685.109
162,600519.XSHG,600519,贵州茅台,XSHG,2018-08-30,685.85,685.85,688.21,692.6,679.01,680.4,3378833,2312993223,16386,0.0027,0.9649431109,854716983120,854716983120,-0.0079,27.0543,27.1095,9.1514,1,684.554
163,600519.XSHG,600519,贵州茅台,XSHG,2018-08-31,680.4,680.4,676.25,677.0,656.5,659.19,5898093,3911486180,25596,0.0047,0.9649431109,828073027782,828073027782,-0.0312,26.2109,26.2644,8.8661,1,663.178
164,600519.XSHG,600519,贵州茅台,XSHG,2018-09-03,659.19,659.19,652.0,667.67,650.8,666.21,3017984,1992654934,14542,0.0024,0.9649431109,836891536338,836891536338,0.0106,26.49,26.5441,8.9605,1,660.26
165,600519.XSHG,600519,贵州茅台,XSHG,2018-09-04,666.21,666.21,666.8,676.0,661.6,675.04,2154048,1441658194,13896,0.0017,0.9649431109,847983762912,847983762912,0.0133,26.8411,26.8959,9.0793,1,669.279
166,600519.XSHG,600519,贵州茅台,XSHG,2018-09-05,675.04,675.04,675.0,676.99,657.0,657.79,2898342,1927600143,18509,0.0023,0.9649431109,826314350862,826314350862,-0.0256,26.1552,26.2086,8.8473,1,665.07
167,600519.XSHG,600519,贵州茅台,XSHG,2018-09-06,657.79,657.79,652.0,659.26,640.0,644.0,4237058,2744204071,21434,0.0034,0.9649431109,808991383200,808991383200,-0.021,25.6069,25.6592,8.6618,1,647.667
168,600519.XSHG,600519,贵州茅台,XSHG,2018-09-07,644.0,644.0,645.5,658.03,645.14,650.97,2924006,1903829724,16612,0.0023,0.9649431109,817747081866,817747081866,0.0108,25.8841,25.9369,8.7555,1,651.103
169,600519.XSHG,600519,贵州茅台,XSHG,2018-09-10,650.97,650.97,652.2,653.81,640.7,644.8,2120220,1369296442,13807,0.0017,0.9649431109,809996341440,809996341440,-0.0095,25.6387,25.691,8.6726,1,645.828
170,600519.XSHG,600519,贵州茅台,XSHG,2018-09-11,644.8,644.8,645.57,650.97,640.63,646.0,1949687,1258466309,12599,0.0016,0.9649431109,811503778800,811503778800,0.0019,25.6864,25.7388,8.6887,1,645.471
171,600519.XSHG,600519,贵州茅台,XSHG,2018-09-12,646.0,646.0,643.0,644.87,628.01,630.0,4115737,2612360007,22838,0.0033,0.9649431109,791404614000,791404614000,-0.0248,25.0502,25.1013,8.4735,1,634.725
172,600519.XSHG,600519,贵州茅台,XSHG,2018-09-13,630.0,630.0,638.0,642.0,620.0,631.98,4771316,3004019091,23768,0.0038,0.9649431109,793891885644,793891885644,0.0031,25.129,25.1802,8.5001,1,629.6
173,600519.XSHG,600519,贵州茅台,XSHG,2018-09-14,631.98,631.98,633.98,649.78,628.53,642.9,4090019,2617626839,23113,0.0033,0.9649431109,807609565620,807609565620,0.0173,25.5632,25.6153,8.647,1,640.004
174,600519.XSHG,600519,贵州茅台,XSHG,2018-09-17,642.9,642.9,645.0,652.96,641.06,645.81,2911295,1884188491,14155,0.0023,0.9649431109,811265101218,811265101218,0.0045,25.6789,25.7313,8.6861,1,647.199
175,600519.XSHG,600519,贵州茅台,XSHG,2018-09-18,645.81,645.81,643.0,668.0,642.22,666.7,3785868,2480477388,20394,0.003,0.9649431109,837507073260,837507073260,0.0323,26.5095,26.5636,8.9671,1,655.194
176,600519.XSHG,600519,贵州茅台,XSHG,2018-09-19,666.7,666.7,666.58,686.0,666.0,681.42,4822184,3277470608,24386,0.0038,0.9649431109,855998304876,855998304876,0.0221,27.0948,27.1501,9.1651,1,679.665
177,600519.XSHG,600519,贵州茅台,XSHG,2018-09-20,681.42,681.42,685.2,686.9,677.36,678.55,2751948,1878075359,15174,0.0022,0.9649431109,852393017190,852393017190,-0.0042,26.9807,27.0357,9.1265,1,682.453
178,600519.XSHG,600519,贵州茅台,XSHG,2018-09-21,678.55,678.55,682.0,700.01,680.01,700.01,4261720,2945196257,20152,0.0034,0.9649431109,879351021978,879351021978,0.0316,27.834,27.8908,9.4151,1,691.082
179,600519.XSHG,600519,贵州茅台,XSHG,2018-09-25,700.01,700.01,695.0,705.77,693.26,697.02,3063991,2142679110,14411,0.0024,0.9649431109,875594990556,875594990556,-0.0043,27.7151,27.7717,9.3749,1,699.31
180,600519.XSHG,600519,贵州茅台,XSHG,2018-09-26,697.02,697.02,702.1,732.68,701.99,724.93,7228777,5200777033,36315,0.0058,0.9649431109,910655471154,910655471154,0.04,28.8249,28.8837,9.7503,1,719.455
181,600519.XSHG,600519,贵州茅台,XSHG,2018-09-27,724.93,724.93,727.5,728.0,715.4,724.0,4050853,2918965007,19871,0.0032,0.9649431109,909487207200,909487207200,-0.0013,28.7879,28.8466,9.7378,1,720.58
182,600519.XSHG,600519,贵州茅台,XSHG,2018-09-28,724.0,724.0,726.7,733.2,718.88,730.0,3508980,2551115844,16848,0.0028,0.9649431109,917024394000,917024394000,0.0083,29.0265,29.0857,9.8185,1,727.025
183,600519.XSHG,600519,贵州茅台,XSHG,2018-10-08,730.0,730.0,715.41,719.0,686.15,686.15,8274502,5798721501,33465,0.0066,0.9649431109,861940120470,861940120470,-0.0601,27.2829,27.3386,9.2287,1,700.794
184,600519.XSHG,600519,贵州茅台,XSHG,2018-10-09,686.15,686.15,686.9,698.71,685.9,695.0,4022283,2785526957,18561,0.0032,0.9649431109,873057471000,873057471000,0.0129,27.6348,27.6912,9.3477,1,692.524
185,600519.XSHG,600519,贵州茅台,XSHG,2018-10-10,695.0,695.0,697.26,698.0,669.69,670.92,6309820,4288785948,27621,0.005,0.9649431109,842808227976,842808227976,-0.0346,26.6773,26.7317,9.0239,1,679.7
186,600519.XSHG,600519,贵州茅台,XSHG,2018-10-11,670.92,670.92,635.01,668.94,635.01,644.99,9158196,5953169079,36479,0.0073,0.9649431109,810235019022,810235019022,-0.0386,25.6463,25.6986,8.6751,1,650.037
187,600519.XSHG,600519,贵州茅台,XSHG,2018-10-12,644.99,644.99,651.0,672.68,650.58,668.0,5447256,3599837217,25786,0.0043,0.9649431109,839140130400,839140130400,0.0357,26.5612,26.6154,8.9846,1,660.853
188,600519.XSHG,600519,贵州茅台,XSHG,2018-10-15,668.0,668.0,669.49,671.95,660.03,666.9,3560730,2372056680,16372,0.0028,0.9649431109,837758312820,837758312820,-0.0016,26.5175,26.5716,8.9698,1,666.171
189,600519.XSHG,600519,贵州茅台,XSHG,2018-10-16,666.9,666.9,665.98,679.53,662.01,667.14,2639360,1766613793,14816,0.0021,0.9649431109,838059800292,838059800292,0.0004,26.527,26.5811,8.973,1,669.334
190,600519.XSHG,600519,贵州茅台,XSHG,2018-10-17,667.14,667.14,675.0,677.3,649.9,665.72,4307707,2846537063,22556,0.0034,0.9649431109,836275999416,836275999416,-0.0021,26.4706,26.5246,8.9539,1,660.801
191,600519.XSHG,600519,贵州茅台,XSHG,2018-10-18,665.72,665.72,660.0,660.0,644.97,645.94,5215607,3394332712,25239,0.0042,0.9649431109,811428406932,811428406932,-0.0297,25.6841,25.7365,8.6879,1,650.803
192,600519.XSHG,600519,贵州茅台,XSHG,2018-10-19,645.94,645.94,638.0,675.0,635.08,670.0,7619938,4973381203,34662,0.0061,0.9649431109,841652526000,841652526000,0.0372,26.6407,26.6951,9.0115,1,652.68
193,600519.XSHG,600519,贵州茅台,XSHG,2018-10-22,670.0,670.0,675.0,702.02,675.0,693.0,7310857,5036971569,32770,0.0058,0.9649431109,870545075400,870545075400,0.0343,27.5553,27.6115,9.3208,1,688.971
194,600519.XSHG,600519,贵州茅台,XSHG,2018-10-23,693.0,693.0,689.0,689.0,635.0,641.74,12311273,8076618589,59652,0.0098,0.9649431109,806152376172,806152376172,-0.074,25.5171,25.5691,8.6314,1,656.034
195,600519.XSHG,600519,贵州茅台,XSHG,2018-10-24,641.74,641.74,628.11,650.0,620.0,636.99,7611282,4818473584,41770,0.0061,0.9649431109,800185436622,800185436622,-0.0074,25.3282,25.3799,8.5675,1,633.07
196,600519.XSHG,600519,贵州茅台,XSHG,2018-10-25,636.99,636.99,620.0,622.5,608.58,619.0,7556838,4657019123,38249,0.006,0.9649431109,777586438200,777586438200,-0.0282,24.6129,24.6631,8.3255,1,616.266
197,600519.XSHG,600519,贵州茅台,XSHG,2018-10-26,619.0,619.0,619.0,625.0,607.98,610.1,5532738,3388947805,29440,0.0044,0.9649431109,766406277780,766406277780,-0.0144,24.259,24.3085,8.2058,1,612.526
198,600519.XSHG,600519,贵州茅台,XSHG,2018-10-29,610.1,610.1,549.09,549.09,549.09,549.09,4907600,2694714084,13175,0.0039,0.9649431109,689765650002,689765650002,-0.1,21.6709,20.9159,6.738,1,549.09
199,600519.XSHG,600519,贵州茅台,XSHG,2018-10-30,549.09,549.09,510.0,543.0,509.02,524.0,20439667,10663392394,71401,0.0163,0.9649431109,658247647200,658247647200,-0.0457,20.6807,19.9602,6.4301,1,521.701
200,600519.XSHG,600519,贵州茅台,XSHG,2018-10-31,524.0,524.0,527.0,555.0,522.0,548.9,9688482,5239853122,47630,0.0077,0.9649431109,689526972420,689526972420,0.0475,21.6634,20.9087,6.7357,1,540.833
201,600519.XSHG,600519,贵州茅台,XSHG,2018-11-01,548.9,548.9,555.0,585.5,551.25,563.0,9810672,5581027253,46107,0.0078,0.9649431109,707239361400,707239361400,0.0257,22.2199,21.4457,6.9087,1,568.873
202,600519.XSHG,600519,贵州茅台,XSHG,2018-11-02,563.0,563.0,585.0,600.0,572.24,599.9,8915696,5227695093,43800,0.0071,0.9649431109,753593060220,753593060220,0.0655,23.6763,22.8513,7.3615,1,586.347
203,600519.XSHG,600519,贵州茅台,XSHG,2018-11-05,599.9,599.9,593.0,593.0,571.77,575.8,7551708,4373994135,35732,0.006,0.9649431109,723318693240,723318693240,-0.0402,22.7251,21.9333,7.0658,1,579.206
204,600519.XSHG,600519,贵州茅台,XSHG,2018-11-06,575.8,575.8,574.0,574.16,558.01,566.0,4556614,2572068930,23887,0.0036,0.9649431109,711007954800,711007954800,-0.017,22.3383,21.56,6.9455,1,564.469
205,600519.XSHG,600519,贵州茅台,XSHG,2018-11-07,566.0,566.0,569.0,574.95,562.01,566.4,3810778,2165679706,19975,0.003,0.9649431109,711510433920,711510433920,0.0007,22.3541,21.5753,6.9504,1,568.304
206,600519.XSHG,600519,贵州茅台,XSHG,2018-11-08,566.4,566.4,574.0,577.0,568.0,570.34,3376374,1933594956,17723,0.0027,0.9649431109,716459853252,716459853252,0.007,22.5096,21.7253,6.9988,1,572.684
207,600519.XSHG,600519,贵州茅台,XSHG,2018-11-09,570.34,570.34,567.22,569.0,562.0,562.0,2433682,1374731688,13536,0.0019,0.9649431109,705983163600,705983163600,-0.0146,22.1805,21.4077,6.8964,1,564.877
208,600519.XSHG,600519,贵州茅台,XSHG,2018-11-12,562.0,562.0,553.0,554.2,536.8,552.0,6782422,3709848786,32121,0.0054,0.9649431109,693421185600,693421185600,-0.0178,21.7858,21.0267,6.7737,1,546.98
209,600519.XSHG,600519,贵州茅台,XSHG,2018-11-13,552.0,552.0,546.12,570.0,543.0,570.0,6642905,3695850099,32011,0.0053,0.9649431109,716032746000,716032746000,0.0326,22.4962,21.7124,6.9946,1,556.361
210,600519.XSHG,600519,贵州茅台,XSHG,2018-11-14,570.0,570.0,569.96,569.96,552.55,555.1,4176683,2331999884,23135,0.0033,0.9649431109,697315398780,697315398780,-0.0261,21.9081,21.1448,6.8117,1,558.338
211,600519.XSHG,600519,贵州茅台,XSHG,2018-11-15,555.1,555.1,558.8,564.8,555.5,559.7,3083340,1728199015,15719,0.0025,0.9649431109,703093908660,703093908660,0.0083,22.0897,21.32,6.8682,1,560.496
212,600519.XSHG,600519,贵州茅台,XSHG,2018-11-16,559.7,559.7,561.0,566.0,558.03,560.0,2893879,1625453517,15740,0.0023,0.9649431109,703470768000,703470768000,0.0005,22.1015,21.3315,6.8719,1,561.687
213,600519.XSHG,600519,贵州茅台,XSHG,2018-11-19,560.0,560.0,560.3,572.0,559.11,569.02,3617925,2052509531,19133,0.0029,0.9649431109,714801672156,714801672156,0.0161,22.4575,21.6751,6.9826,1,567.317
214,600519.XSHG,600519,贵州茅台,XSHG,2018-11-20,569.02,569.02,565.0,568.0,560.0,561.6,2694326,1514353125,14791,0.0021,0.9649431109,705480684480,705480684480,-0.013,22.1647,21.3924,6.8915,1,562.053
215,600519.XSHG,600519,贵州茅台,XSHG,2018-11-21,561.6,561.6,554.0,568.9,553.68,564.7,2710730,1527915052,13274,0.0022,0.9649431109,709374897660,709374897660,0.0055,22.287,21.5105,6.9295,1,563.654
216,600519.XSHG,600519,贵州茅台,XSHG,2018-11-22,564.7,564.7,565.15,567.33,558.0,564.5,2121333,1193347565,10431,0.0017,0.9649431109,709123658100,709123658100,-0.0004,22.2791,21.5029,6.9271,1,562.546
217,600519.XSHG,600519,贵州茅台,XSHG,2018-11-23,564.5,564.5,564.0,567.3,556.9,556.9,2012621,1126652921,10487,0.0016,0.9649431109,699576554820,699576554820,-0.0135,21.9792,21.2134,6.8338,1,559.794
218,600519.XSHG,600519,贵州茅台,XSHG,2018-11-26,556.9,556.9,558.0,560.2,552.0,552.11,1912019,1063536979,10750,0.0015,0.9649431109,693559367358,693559367358,-0.0086,21.7901,21.0309,6.7751,1,556.238
219,600519.XSHG,600519,贵州茅台,XSHG,2018-11-27,552.11,552.11,552.0,554.99,546.5,548.1,2023382,1112920631,11338,0.0016,0.9649431109,688522014180,688522014180,-0.0073,21.6319,20.8782,6.7258,1,550.03
220,600519.XSHG,600519,贵州茅台,XSHG,2018-11-28,548.1,548.1,550.85,559.19,545.5,557.0,2773793,1535544366,15787,0.0022,0.9649431109,699702174600,699702174600,0.0162,21.9831,21.2172,6.8351,1,553.59
221,600519.XSHG,600519,贵州茅台,XSHG,2018-11-29,557.0,557.0,566.03,569.8,549.01,551.6,4506945,2524752310,22151,0.0036,0.9649431109,692918706480,692918706480,-0.0097,21.77,21.0115,6.7688,1,560.192
